name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Đà Nẵng, Việt Nam",2022-08-25,34,25,29.1,40.7,25,32.5,23.3,72.4,0,0,0,rain,0,0,26.3,18.3,216.1,1002.6,70.6,12.4,172,14.9,8,60,2022-08-25T05:33:07,2022-08-25T18:05:19,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-26,34,27,30.6,39.4,29.3,34.9,23,64.9,0,0,0,,0,0,29.5,18.3,190.8,1006.3,58.2,12.4,171.7,14.9,7,30,2022-08-26T05:33:15,2022-08-26T18:04:37,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-27,34.4,26,30.3,40.9,26,35.3,24.2,71.1,0,0,0,,0,0,18.7,20.5,7.8,1008.6,39.6,12.4,308.2,26.7,10,60,2022-08-27T05:33:23,2022-08-27T18:03:55,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-28,35,26,30,42.6,26,35,24.5,73.2,0,0,0,,0,0,18.7,16.6,122.7,1008,54,12.4,302.9,26.1,10,30,2022-08-28T05:33:31,2022-08-28T18:03:12,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-29,34,26,29.9,40.6,26,35.1,24.5,73.5,0,0,0,,0,0,18.7,20.5,130.6,1009.2,43.5,12.4,298,25.7,10,30,2022-08-29T05:33:39,2022-08-29T18:02:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-30,33.1,25,29.9,40.7,25,35.1,24.7,74.6,0.1,100,4.17,rain,0,0,13.7,16.6,124.5,1008.8,48.9,11.8,303.4,26.2,10,30,2022-08-30T05:33:46,2022-08-30T18:01:45,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-08-31,35,26,30.2,41.9,26,35.1,24.2,71.3,0,0,0,,0,0,33.5,20.5,96.6,1007.1,40.5,12.4,301.8,26,10,30,2022-08-31T05:33:54,2022-08-31T18:01:01,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-01,34,26,30.4,42,26,35.6,24.3,71.2,0,0,0,rain,0,0,18.4,22.3,359.2,1007.8,40.3,12.1,306.4,26.5,10,30,2022-09-01T05:34:01,2022-09-01T18:00:17,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-02,34,26,30,42.4,26,35.6,24.8,74.3,0.003,100,4.17,rain,0,0,17.3,29.5,346.9,1007.4,41.4,12.4,296.7,25.6,10,30,2022-09-02T05:34:07,2022-09-02T17:59:32,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-03,34,26,29.6,42.2,26,34,24.4,75.1,0,0,0,rain,0,0,22,29.4,348.9,1005.9,51.5,11.8,252.8,21.9,9,30,2022-09-03T05:34:14,2022-09-03T17:58:46,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-04,35,26,29.4,45,26,33.5,24.7,77.1,0,0,0,rain,0,0,28.4,27.7,294.2,1006,43.8,11.8,299.1,25.8,10,60,2022-09-04T05:34:20,2022-09-04T17:58:01,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-05,35,26,29.8,43.4,26,34.4,24.6,75,0.013,100,4.17,rain,0,0,32.8,35.2,355.7,1006.6,44.1,12.2,286.3,24.6,10,30,2022-09-05T05:34:27,2022-09-05T17:57:15,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-06,35,26,29.8,41.9,26,34.5,24.3,73.6,0.008,100,4.17,rain,0,0,26.3,35.7,355.5,1007.4,51.5,12,209.9,18.2,9,30,2022-09-06T05:34:33,2022-09-06T17:56:28,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-07,27.1,24,25.6,30.4,24,26.1,24.1,91.5,48.229,100,16.67,rain,0,0,20.2,11.1,301,1009.1,90.1,7.3,70,5.9,5,10,2022-09-07T05:34:39,2022-09-07T17:55:42,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-08,31.2,24,28,37.8,24,31.2,24.3,81.4,21.91,100,4.17,rain,0,0,25.2,13.9,116.8,1010,63.4,10.6,215.6,18.5,8,30,2022-09-08T05:34:45,2022-09-08T17:54:55,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-09,32.4,26,29,40.7,26,33.8,25.2,80.8,5.077,100,12.5,rain,0,0,18,14.8,110.6,1010.7,51.5,11,290.5,25,9,60,2022-09-09T05:34:50,2022-09-09T17:54:08,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-10,32.6,26,29.3,40.7,26,34.1,24.7,77.4,5.988,100,8.33,rain,0,0,33.5,22.2,31.8,1010.6,52.1,11.5,300,25.9,10,30,2022-09-10T05:34:56,2022-09-10T17:53:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-11,32.6,25,29,39.2,25,32.8,24.1,75.9,0.199,100,4.17,rain,0,0,19.8,22.3,8.9,1009.7,44.4,11.8,298.2,25.7,10,30,2022-09-11T05:35:02,2022-09-11T17:52:33,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-12,32.2,24.6,28.6,38.1,24.6,32.3,23.9,76.6,4.979,100,4.17,rain,0,0,18.4,24.1,4.9,1008.8,50.3,11.7,299.3,25.7,10,30,2022-09-12T05:35:07,2022-09-12T17:51:45,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-13,33,25,29.1,39.3,25,32.9,23.8,74,0,0,0,,0,0,10.8,14.8,88.5,1009.2,42.8,12.5,299.3,25.7,10,10,2022-09-13T05:35:13,2022-09-13T17:50:57,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-14,33,26,28.5,40.7,26,31.8,24.3,79,0,0,0,,0,0,17.6,22.3,315.3,1009.1,45.8,12.3,295.2,25.5,10,30,2022-09-14T05:35:18,2022-09-14T17:50:09,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-15,34,25,27.9,39.4,25,30.4,23.7,79.3,0,0,0,,0,0,16.2,18.3,118.8,1007.4,48.2,12.4,287.9,25,10,30,2022-09-15T05:35:23,2022-09-15T17:49:21,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-16,34,24,28.7,41.3,24,31.8,23.6,75.5,0,0,0,,0,0,20.2,18.3,116,1005.5,47,12,294.2,25.2,10,30,2022-09-16T05:35:29,2022-09-16T17:48:33,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-17,35,24,28.8,41.9,24,32.2,23.8,76.1,0.36,100,4.17,rain,0,0,22,24.6,61.6,1006.1,44.1,11.8,297.3,25.5,10,30,2022-09-17T05:35:34,2022-09-17T17:47:45,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-18,33,25,28.3,40.7,25,31.7,24.4,80.5,3.784,100,4.17,rain,0,0,14.8,16.5,333.1,1007,51.8,12.1,296.4,25.5,10,10,2022-09-18T05:35:39,2022-09-18T17:46:57,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-19,34,24,29.1,40.7,24,33.2,24.2,76.1,0,0,0,rain,0,0,20.2,29.4,3.2,1006.9,41.4,12.4,282.6,24.4,9,30,2022-09-19T05:35:45,2022-09-19T17:46:08,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-20,35,25,29.8,40.7,25,34.1,24,72.3,0,0,0,,0,0,15.1,22.3,21.8,1006.3,40.5,12.4,271,23.2,9,30,2022-09-20T05:35:50,2022-09-20T17:45:20,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-21,31,24.7,28,35.7,24.7,31,23.7,78.6,16.936,100,4.17,rain,0,0,14.8,11.1,124.8,1007.5,82.9,10.1,225.5,19.6,8,30,2022-09-21T05:35:56,2022-09-21T17:44:32,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-22,29,25,26.6,34.6,25,28.5,24.2,86.6,14.296,100,4.17,rain,0,0,20.9,18.3,345.4,1007.8,78.8,9,175.9,15.1,9,30,2022-09-22T05:36:02,2022-09-22T17:43:44,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-23,28,24,26,32,24,27.4,24.1,89.5,19.533,100,4.17,rain,0,0,13,9.3,212.4,1008.2,84.9,8.8,82,7.1,4,10,2022-09-23T05:36:07,2022-09-23T17:42:56,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-24,28,25,26.5,32.7,25,28.5,24.3,88.4,0.399,100,4.17,rain,0,0,13.3,5.4,250.2,1007.9,80.9,9,54.2,4.7,3,10,2022-09-24T05:36:13,2022-09-24T17:42:08,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-25,31,24,26.7,36.2,24,28.8,24,86.1,39.611,100,4.17,rain,0,0,19.8,22.2,355.9,1008.7,85.2,9.5,223.7,19.4,9,30,2022-09-25T05:36:19,2022-09-25T17:41:20,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-26,28.1,24,26.1,32.8,24,27.5,24.2,89.1,28.229,100,4.17,rain,0,0,14.4,11.1,311.5,1008.2,84.5,8.7,83.6,7.1,3,10,2022-09-26T05:36:26,2022-09-26T17:40:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-27,27,24,25.6,29.7,24,25.8,23.5,88.8,0,0,0,rain,0,0,70.5,51.8,321,1001.4,93.9,5.7,15.9,1.3,1,10,2022-09-27T05:36:32,2022-09-27T17:39:45,0.05,Overcast,Cloudy skies throughout the day.,wind,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-28,31,24,27.3,36.6,24,29.8,23.8,82.1,0,0,0,rain,0,0,110.5,75.2,62.7,993.8,83.9,7.5,67.3,5.8,4,10,2022-09-28T05:36:38,2022-09-28T17:38:58,0.08,Partially cloudy,Partly cloudy throughout the day.,wind,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-29,32,24,27.9,37.9,24,30.8,23.5,78.5,0,0,0,,0,0,22.7,12.9,143.9,1003.2,73.2,10.9,223.4,19.2,9,30,2022-09-29T05:36:45,2022-09-29T17:38:11,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-09-30,33,25,28.5,40.6,25,32.4,24.4,79.4,0,0,0,rain,0,0,14,16.5,114.2,1006.8,47.4,9.4,247.8,21.5,9,60,2022-09-30T05:36:52,2022-09-30T17:37:24,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-01,31,25,27.4,37.8,25,30.4,24.6,85.3,0,0,0,rain,0,0,23.4,14.8,133.2,1008.8,71.4,9.2,195.8,16.8,7,30,2022-10-01T05:36:59,2022-10-01T17:36:37,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-02,32,25,28,38,25,31.4,24.5,82,0,0,0,rain,0,0,19.4,16.6,123.1,1009.6,39.4,9.2,262.1,22.7,9,30,2022-10-02T05:37:07,2022-10-02T17:35:51,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-03,30,24,27.2,35.2,24,30.1,24.4,85.1,0,0,0,,0,0,15.8,13,136.6,1010.8,50.3,8.5,281.2,24.3,9,30,2022-10-03T05:37:14,2022-10-03T17:35:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-04,29.1,24,26.4,33.6,24,28,24,86.7,6.19,100,4.17,rain,0,0,17.6,14.7,1.6,1012.4,69.9,10.7,276.5,24.1,9,30,2022-10-04T05:37:22,2022-10-04T17:34:20,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-05,31.1,24,27.6,37.8,24,30.7,24.1,82.2,2.091,100,4.17,rain,0,0,19.4,20.5,354.2,1012,54.3,11.3,222.5,19.3,9,30,2022-10-05T05:37:31,2022-10-05T17:33:35,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-06,31,25,27.8,37.7,25,31,24.7,83.8,15.91,100,12.5,rain,0,0,24.1,24,357.5,1011.9,53.9,11,270,23.3,9,30,2022-10-06T05:37:39,2022-10-06T17:32:50,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-07,31,25,27.8,37.8,25,31,24.3,81.6,0,0,0,rain,0,0,24.5,25.8,2.5,1012,44.2,11.9,277.9,24.1,9,30,2022-10-07T05:37:48,2022-10-07T17:32:06,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-08,31,25,27.8,37.8,25,30.8,24.6,83.3,22.424,100,12.5,rain,0,0,19.1,25.8,357.2,1012,65.9,10.3,245.5,21.2,9,30,2022-10-08T05:37:57,2022-10-08T17:31:22,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-09,31,24,26.3,37.8,24,27.8,24.5,90.5,57.838,100,12.5,rain,0,0,24.8,16.5,4.6,1012.9,82.1,7.7,161.3,13.8,8,30,2022-10-09T05:38:07,2022-10-09T17:30:39,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-10,27,23,25.5,30.1,23,26.3,22.9,86.3,144.403,100,16.67,rain,0,0,46.1,25.9,17.9,1014.4,97,5.9,67.5,5.9,6,30,2022-10-10T05:38:17,2022-10-10T17:29:56,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-11,29,23,25.7,32.8,23,26.4,22.3,82.3,11.24,100,12.5,rain,0,0,31.7,24.1,357.9,1014,86.3,8.8,238.8,20.6,9,10,2022-10-11T05:38:28,2022-10-11T17:29:14,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-12,29,23,25,32,23,25.5,21.1,79.6,3.498,100,12.5,rain,0,0,23,16.5,313.5,1013.2,82.5,9.8,235.1,20.4,9,10,2022-10-12T05:38:38,2022-10-12T17:28:32,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-13,28,23,25.4,30.1,23,25.7,19.6,70.8,0.311,100,12.5,rain,0,0,31.3,16.5,313.6,1011.2,83,9.3,89.5,7.7,6,10,2022-10-13T05:38:50,2022-10-13T17:27:51,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-14,27,21.7,23.1,30.6,21.7,23.3,21.4,90.3,1.533,100,12.5,rain,0,0,69.5,27.6,317.3,1006.5,95.5,5,4.7,0.3,0,30,2022-10-14T05:39:01,2022-10-14T17:27:10,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-15,29.4,25,27.3,34.5,25,29.9,23.9,82.4,279.661,100,12.5,rain,0,0,61.2,35.1,79.7,1006.4,93.3,9.3,155.9,13.5,8,30,2022-10-15T05:39:13,2022-10-15T17:26:30,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-16,29,24,26.1,32.8,24,27.2,22,78.8,32.472,100,16.67,rain,0,0,31.3,24.1,351,1010.9,75.8,9.4,114.8,9.8,8,10,2022-10-16T05:39:26,2022-10-16T17:25:51,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-17,31,22,26.4,32.4,22,27.1,18.7,63.3,0,0,0,,0,0,33.8,27.7,321.6,1011.3,37,11.8,256.5,22.1,9,10,2022-10-17T05:39:39,2022-10-17T17:25:12,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-18,30,23,27.2,31.4,23,27.9,18.7,60.3,0,0,0,,0,0,42.1,33.4,336.8,1010.7,61.1,9.3,236.9,20.5,9,10,2022-10-18T05:39:53,2022-10-18T17:24:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-19,24,22,23,24,22,23,19.9,82.9,2.854,100,12.5,rain,0,0,30.2,22.3,334.8,1010.6,90.4,9.1,26.8,2.2,1,10,2022-10-19T05:40:07,2022-10-19T17:23:57,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-20,30,23,25.6,32.5,23,26.2,19.3,68.7,0.008,100,4.17,rain,0,0,25.9,20.5,315.5,1012.2,46.1,11.5,229,19.9,8,10,2022-10-20T05:40:21,2022-10-20T17:23:21,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-21,31,22.9,26.4,33.7,22.9,27.6,20.6,71.1,0.064,100,4.17,rain,0,0,23,16.5,326,1013.5,43.9,12.1,232.6,20.1,9,10,2022-10-21T05:40:36,2022-10-21T17:22:45,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-22,27,23,25.1,29.6,23,25.6,22.7,86.7,43.056,100,12.5,rain,0,0,23,22.3,3.5,1013.9,93.3,7.4,25,2.1,1,10,2022-10-22T05:40:52,2022-10-22T17:22:11,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-23,30.4,24,27,33.7,24,28.4,21.6,73.4,0.003,100,4.17,rain,0,0,24.8,24.1,359.8,1013.9,66.9,11.4,250.6,21.6,9,10,2022-10-23T05:41:08,2022-10-23T17:21:37,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-24,30,23,26.6,33.3,23,27.7,21.9,76.4,0.1,100,4.17,rain,0,0,30.2,22.3,352,1012.3,81.5,10.7,153.5,13.2,7,10,2022-10-24T05:41:25,2022-10-24T17:21:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-25,27,24,25.1,30.1,24,25.5,23.7,92.6,144.446,100,16.67,rain,0,0,23,11.1,359.2,1012.6,94.2,5.8,99.8,8.6,7,10,2022-10-25T05:41:42,2022-10-25T17:20:31,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-26,29,26,27.3,32.8,26,29.9,23.3,78.8,0.142,100,8.33,rain,0,0,33.8,18.4,54.7,1012.9,87.6,8.9,191.9,16.5,7,10,2022-10-26T05:42:00,2022-10-26T17:20:00,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-27,29,25,27,32.3,25,28.8,22.9,78.7,1.116,100,8.33,rain,0,0,26.3,14.8,62.6,1013,88.4,9.9,201.7,17.5,7,10,2022-10-27T05:42:18,2022-10-27T17:19:29,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-28,29,25,26.9,32.8,25,28.2,21.8,74.4,0.1,100,4.17,rain,0,0,33.5,18.4,29.6,1013,65.4,11.1,221.3,19.1,9,10,2022-10-28T05:42:37,2022-10-28T17:19:00,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-29,27,24,26,29.2,24,26.3,21.4,75.9,2.905,100,8.33,rain,0,0,33.5,24.1,15.1,1012.1,77.9,9,149.1,13,6,10,2022-10-29T05:42:57,2022-10-29T17:18:31,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-30,28,23,25.9,30.7,23,26.9,21.1,75.8,0.004,100,4.17,rain,0,0,27.4,25.8,350.9,1010.9,70.7,9.2,120.4,10.5,4,10,2022-10-30T05:43:17,2022-10-30T17:18:04,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-10-31,29,24,26.3,30.8,24,26.9,19.2,65.5,0,0,0,rain,0,0,40,33.4,343.2,1010.7,54.9,11.8,196.7,17,8,10,2022-10-31T05:43:38,2022-10-31T17:17:37,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-11-01,28,24,25.6,29.3,24,26,17.7,61.9,0.003,100,4.17,rain,0,0,34.6,24.1,331.4,1011.3,61.3,12.4,225.2,19.3,9,10,2022-11-01T05:43:59,2022-11-01T17:17:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-11-02,29.1,20,24.8,29.9,20,24.9,16.1,59.6,0,0,0,,0,0,29.2,27.6,337.8,1011,45,12.4,230,19.8,8,10,2022-11-02T05:44:21,2022-11-02T17:16:47,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-11-03,29,18,23.7,29.2,18,23.9,17.1,68.2,0,0,0,,0,0,23.4,29.1,1.1,1012.5,41.4,11.5,248.8,21.4,9,10,2022-11-03T05:44:43,2022-11-03T17:16:23,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-11-04,29.4,19,24.7,31.4,19,25.3,19.5,73.8,0,0,0,,0,0,19.8,27.7,0.2,1014.6,42,11.6,254.8,22,9,10,2022-11-04T05:45:06,2022-11-04T17:16:01,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-11-05,30,22,25.7,32.6,22,26.4,20.9,76,0,0,0,rain,0,0,26.3,29.4,356.3,1015.9,49.8,11.4,245,21.2,8,10,2022-11-05T05:45:30,2022-11-05T17:15:40,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2022-11-06,30,23,26.1,32.6,23,26.8,20.8,73.7,0.102,100,8.33,rain,0,0,27,25.9,2.3,1015.7,52.3,11.8,242.5,21.1,8,10,2022-11-06T05:45:55,2022-11-06T17:15:19,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
